Subject,predicate12,predicate21,predicate6,predicate7,predicate10,predicate1,predicate15,predicate9,predicate8,predicate19,predicate3,predicate5,predicate14,predicate22,predicate16,predicate2,predicate11,predicate17,predicate18,predicate4,predicate13,predicate20
http://example.org/resource/subject53795,,,http://example.org/resource/object25904,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject46050,,,,,,,,,,,http://example.org/resource/object79369,,,,,,,,,,,
http://example.org/resource/subject29859,,http://example.org/resource/object84372,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject59509,,,http://example.org/resource/object51080,,,http://example.org/resource/object56252,,,,http://example.org/resource/object6636,,,,,,,,,,,,
http://example.org/resource/subject28575,http://example.org/resource/object2055,,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject91384,,,,http://example.org/resource/object29944,,,,,http://example.org/resource/object48947,,,http://example.org/resource/object61559,,,,,,,,,,
http://example.org/resource/subject28385,,,,,http://example.org/resource/object73029,,,,,,http://example.org/resource/object16623,,,,,,,,,,,
http://example.org/resource/subject42867,,http://example.org/resource/object87157,,,,,,,,,,,,,,,,,,,http://example.org/resource/object56545,
http://example.org/resource/subject13981,http://example.org/resource/object72214,,,,,,,,,,,,,,,,http://example.org/resource/object71968,,,,,
http://example.org/resource/subject26128,,,,,,,,,http://example.org/resource/object99080,,,,,,,,,,,,,
http://example.org/resource/subject75767,,,,,,,http://example.org/resource/object9431,,,,,,,,,,,,,,,
http://example.org/resource/subject44725,,,,http://example.org/resource/object13455,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject6871,,,,,http://example.org/resource/object54765,,,,,,,,,,,,,,,,,
http://example.org/resource/subject8869,,http://example.org/resource/object84699,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject61145,,,,,,,,,,,http://example.org/resource/object61602,,,,,,,,,,,
http://example.org/resource/subject21109,,,,,,,,,http://example.org/resource/object23451,,,http://example.org/resource/object27217,,,,,,,,,,
http://example.org/resource/subject71043,,,,,,,http://example.org/resource/object69285,,,,,,,,,,,,,,,
http://example.org/resource/subject49833,http://example.org/resource/object85442,,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject51760,,,,,,,,,,,http://example.org/resource/object30251,,,,,,,,,,,
http://example.org/resource/subject35211,,,,,,,,,,http://example.org/resource/object85749,,,,,,,,,,,,
http://example.org/resource/subject37209,,,,,,http://example.org/resource/object14259,,,,,,,,,,,,,,,,
http://example.org/resource/subject81410,,,,http://example.org/resource/object96812,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject25776,,,,,,,http://example.org/resource/object73890,,,,,,,,,,,,,,,
http://example.org/resource/subject59351,,,,,,,,http://example.org/resource/object90715,,,,,,,,,,,,,,
http://example.org/resource/subject54522,,,,,,,,,,,,http://example.org/resource/object27735,,,,,,,,,,
http://example.org/resource/subject52284,,,,,,,,,,,,http://example.org/resource/object36301,,,,,,,,,,
http://example.org/resource/subject69858,,,,,,,,,,http://example.org/resource/object66072,,,,,,,,,,,,
http://example.org/resource/subject59161,,,,http://example.org/resource/object80349,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject60793,,,,,,,,http://example.org/resource/object3119,,,,,,,,,,,,,,
http://example.org/resource/subject20757,,,,,,"http://example.org/resource/object99670,http://example.org/resource/object97879",,,,,,,,,,,,,,,,
http://example.org/resource/subject63935,,,,,,,,,,http://example.org/resource/object20318,,,,,,,,,,,,
http://example.org/resource/subject50407,,,,,,,,,,http://example.org/resource/object50953,,,,,,,,,,,,
http://example.org/resource/subject14106,,,,,,,http://example.org/resource/object20665,,,,,,,,,,,,,,,
http://example.org/resource/subject62651,,,,http://example.org/resource/object92380,,,,,,,,,,,,,,,http://example.org/resource/object18762,,,
http://example.org/resource/subject68194,,,,,,,,,,,http://example.org/resource/object66361,,,,,,,,,,,
http://example.org/resource/subject50027,,,,,,,,,,,,http://example.org/resource/object42492,http://example.org/resource/object17267,,,,,,,,,
http://example.org/resource/subject37621,,http://example.org/resource/object60918,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject13944,,,,,,,,http://example.org/resource/object15694,,,,,,,,,,,,,,
http://example.org/resource/subject83820,,,,,,,http://example.org/resource/object82896,,,,,,,,,,,,,,,
http://example.org/resource/subject79085,,,,,,,,,,,,http://example.org/resource/object93543,,,,,,,,,,
http://example.org/resource/subject6454,,,,,,,,http://example.org/resource/object61738,,,,,,,,,,,,,,
http://example.org/resource/subject85248,,,,,,,,http://example.org/resource/object25490,http://example.org/resource/object39473,,,,,,,,,,,,,
http://example.org/resource/subject84154,,,,,,,,,http://example.org/resource/object95096,,,,,,,,,,,,,
http://example.org/resource/subject66489,,,,,http://example.org/resource/object12587,,,,,,,,,,,,,,,,,
http://example.org/resource/subject62804,,,,,,,,http://example.org/resource/object54426,,,,,,,,,,,,,,
http://example.org/resource/subject67443,,,,,,,,,,http://example.org/resource/object48693,,,,,,,,,,,,
http://example.org/resource/subject33678,,,,,,,,,,,http://example.org/resource/object16051,,,,,,,,,,,
http://example.org/resource/subject61520,,http://example.org/resource/object3710,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject67253,,,,http://example.org/resource/object9418,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject49968,,,,,,,,,,,,http://example.org/resource/object34884,,,,,,,,,,
http://example.org/resource/subject82829,,,,,,,http://example.org/resource/object55247,,,,,,,,,,,,,,,
http://example.org/resource/subject73226,,,http://example.org/resource/object87494,,,,,,http://example.org/resource/object65669,,,,,,,,,,,,,
http://example.org/resource/subject8484,,,,,http://example.org/resource/object81469,,,,,http://example.org/resource/object44389,,,,,,,,,,,,
http://example.org/resource/subject94883,,,http://example.org/resource/object35520,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject40415,,,,,http://example.org/resource/object70801,,http://example.org/resource/object92795,,,,,,,,,,,,,,,
http://example.org/resource/subject88422,,,,,,,http://example.org/resource/object19195,,,,,,,,,,,,,,,
http://example.org/resource/subject4559,,,,,,,,,,,,http://example.org/resource/object46688,,,,,,,http://example.org/resource/object41497,,,
http://example.org/resource/subject11479,,,,,http://example.org/resource/object10702,,,,,,,,,,,,,,,,,
http://example.org/resource/subject25771,,,,,,,,,,,http://example.org/resource/object44040,,,,,,,,,,,
http://example.org/resource/subject61882,,,,,"http://example.org/resource/object89628,http://example.org/resource/object97046",,,,,,,,,,,,,,,,,
http://example.org/resource/subject53183,,,,,,,,http://example.org/resource/object37768,,,,,,,,,,,,,,
http://example.org/resource/subject83023,,,,,,,,,,http://example.org/resource/object52660,,http://example.org/resource/object1829,,,,,,,,,,
http://example.org/resource/subject23514,,,,,http://example.org/resource/object20490,,,,,,,,,,,,,,,,,
http://example.org/resource/subject30080,,,,,,,,http://example.org/resource/object10917,,,,,,,,,,,,,,
http://example.org/resource/subject1721,,,,,,,,,,,http://example.org/resource/object397,,,,,,,,,,,
http://example.org/resource/subject31833,,,,,,http://example.org/resource/object25494,,,,,,,,,,,,,,,,
http://example.org/resource/subject37566,,,,http://example.org/resource/object5295,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject36472,,,,,,http://example.org/resource/object75190,,,,,,,,,,,,,,,,
http://example.org/resource/subject31643,,,,,,,,,http://example.org/resource/object91403,,,,http://example.org/resource/object17753,,,,,,,,,
http://example.org/resource/subject15937,,,,,,,,,,,,,http://example.org/resource/object98255,,,,,,,,,
http://example.org/resource/subject5685,,,,,,http://example.org/resource/object14300,,,,,,http://example.org/resource/object38879,,,,,,,,,,
http://example.org/resource/subject39424,,,,,,,,,,,,,http://example.org/resource/object13214,,,,,,,,,
http://example.org/resource/subject4591,,,,,,,,,,,http://example.org/resource/object54662,,,,,,,,,,,
http://example.org/resource/subject55783,http://example.org/resource/object59918,,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject67026,,http://example.org/resource/object60588,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject39234,,,http://example.org/resource/object9600,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject59829,,,,,http://example.org/resource/object26794,,,,,,,"http://example.org/resource/object12650,http://example.org/resource/object13861",,,,,,,,,,
http://example.org/resource/subject76439,,http://example.org/resource/object84719,,,,,,,,,,http://example.org/resource/object55595,,,,,,,,,,
http://example.org/resource/subject92798,,,,http://example.org/resource/object15020,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject17605,http://example.org/resource/object41816,,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject42065,,,,,,,,,http://example.org/resource/object43127,,,,,,,,,,,,,
http://example.org/resource/subject50574,,,,,,,,,,http://example.org/resource/object73828,,,,,,,,,,,,
http://example.org/resource/subject98581,http://example.org/resource/object85545,,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject23876,http://example.org/resource/object42351,,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject59449,,,,,,,,,,http://example.org/resource/object29223,,,,,,,,,http://example.org/resource/object1297,,,
http://example.org/resource/subject48267,,,,,http://example.org/resource/object78145,,,,,,,,,,,,,,,,,
http://example.org/resource/subject57261,,,,,http://example.org/resource/object50082,,,,,,,http://example.org/resource/object80996,,,,,,,,,,
http://example.org/resource/subject96514,,,,,,,http://example.org/resource/object33166,,,,,,,,,,,,,,,
http://example.org/resource/subject51098,,,,,,,,http://example.org/resource/object12963,,,,,,,,,,,,,,
http://example.org/resource/subject1893,,,,,,http://example.org/resource/object29104,,,,,,,,,,,,,,,,
http://example.org/resource/subject71933,,,,,,,,,http://example.org/resource/object26562,,,,,,,,,,,,,
http://example.org/resource/subject9021,http://example.org/resource/object89871,,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject49221,,,,,,,,,,,http://example.org/resource/object79934,,,,,,,,,,,
http://example.org/resource/subject67578,,,,,,,,,http://example.org/resource/object54614,,,,,,,,,,,,,
http://example.org/resource/subject95420,,,,,,,,,,http://example.org/resource/object27725,,,,,,,,,,,,
http://example.org/resource/subject97418,,http://example.org/resource/object30596,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject68722,,,,,http://example.org/resource/object76966,,,,,,,,,,,,,,,,,
http://example.org/resource/subject72647,,,,,,,,,http://example.org/resource/object8392,,,,,http://example.org/resource/object12929,,,,,,,,
http://example.org/resource/subject16873,,,,,,,,,,,,,"http://example.org/resource/object31129,http://example.org/resource/object59972",,,,,,,,,
http://example.org/resource/subject35721,,,,http://example.org/resource/object7727,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject34387,,,,,,http://example.org/resource/object59531,,,,,,,,,,,,,,,,
http://example.org/resource/subject64227,http://example.org/resource/object48032,,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject35531,,,,,,http://example.org/resource/object83449,,http://example.org/resource/object72145,,,,,,,,http://example.org/resource/object72779,,,,,,
http://example.org/resource/subject11854,,,,,,,,http://example.org/resource/object2725,,,,,,,,,,,,,,
http://example.org/resource/subject63133,,,http://example.org/resource/object78731,,,,,,,,,,http://example.org/resource/object75600,,,,,,,,,
http://example.org/resource/subject88367,,,,,,,,,,http://example.org/resource/object96905,,,,,,,,,,,,
http://example.org/resource/subject83538,,,,,,,,,,http://example.org/resource/object79121,,,,,,,,,,,,
http://example.org/resource/subject78279,,,,,,,,,,http://example.org/resource/object69209,,,,,,,,,,,,
http://example.org/resource/subject12568,,,,http://example.org/resource/object36214,,,,http://example.org/resource/object60822,,,,,,,,,,,,,,
http://example.org/resource/subject9383,,,,http://example.org/resource/object901,,,,,,,,,,,,,http://example.org/resource/object26285,,,,,
http://example.org/resource/subject46143,,http://example.org/resource/object36102,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject91857,,,,http://example.org/resource/object99111,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject11284,http://example.org/resource/object27224,,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject22935,,,,http://example.org/resource/object10530,,,,,http://example.org/resource/object64071,,,,,,,,,,,,,
http://example.org/resource/subject73963,,,,,,http://example.org/resource/object1303,,,,,,,,,,,,,,,,
http://example.org/resource/subject23839,,,,,,,,,,,http://example.org/resource/object82035,http://example.org/resource/object28039,,,,,,,,,,
http://example.org/resource/subject56320,,,,,,,,,,,http://example.org/resource/object42753,,,,,,,http://example.org/resource/object62833,,,,
http://example.org/resource/subject62591,,,,,,http://example.org/resource/object19765,,,,,,,,,,,,,,,,
http://example.org/resource/subject64589,http://example.org/resource/object1300,,,,,,,,,,,,,,,,,http://example.org/resource/object92626,,,,
http://example.org/resource/subject56130,,http://example.org/resource/object39398,,,,,,http://example.org/resource/object32072,,,,,,,,,,,,,,
http://example.org/resource/subject57034,,,,,,,,,,http://example.org/resource/object73403,,,,,,,,,,,,
http://example.org/resource/subject61808,,,,,,http://example.org/resource/object37200,,,,,,,,,,,,,,,,
http://example.org/resource/subject52015,,,,,,,,,http://example.org/resource/object60481,,,,,,,,,,,,,
http://example.org/resource/subject32922,,,,,,http://example.org/resource/object35339,,,,,,,,,,http://example.org/resource/object43449,,,,,,
http://example.org/resource/subject83760,,,,,,,,,,,,http://example.org/resource/object46664,,,,,,,,,,
http://example.org/resource/subject66067,,,,,,,,,,,,http://example.org/resource/object55121,,,,,,,,,,
http://example.org/resource/subject84474,,http://example.org/resource/object67359,,,,,,,,,,,,,,,,,,,,
